;zcrAvg;changeSign;energyValue;rmseValue;centAvg;mfcc1;mfcc2;mfcc3;mfcc4;mfcc5;mfcc6;mfcc7;mfcc8;mfcc9;mfcc10;mfcc11;mfcc12;mfcc13;mfcc14;mfcc15;mfcc16;mfcc17;mfcc18;mfcc19;mfcc20;mfcc21;mfcc22;mfcc23;mfcc24;mfcc25;mfcc26;mfcc27;mfcc28;mfcc29;mfcc30;mfcc31;mfcc32;mfcc33;mfcc34;mfcc35;mfcc36;mfcc37;mfcc38;mfcc39;mfcc40;rolloff;mfcc_delta1;mfcc_delta2;mfcc_delta3;mfcc_delta4;mfcc_delta5;mfcc_delta6;mfcc_delta7;mfcc_delta8;mfcc_delta9;mfcc_delta10;mfcc_delta11;mfcc_delta12;mfcc_delta13;mfcc_delta14;mfcc_delta15;mfcc_delta16;mfcc_delta17;mfcc_delta18;mfcc_delta19;mfcc_delta20;mfcc_delta21;mfcc_delta22;mfcc_delta23;mfcc_delta24;mfcc_delta25;mfcc_delta26;mfcc_delta27;mfcc_delta28;mfcc_delta29;mfcc_delta30;mfcc_delta31;mfcc_delta32;mfcc_delta33;mfcc_delta34;mfcc_delta35;mfcc_delta36;mfcc_delta37;mfcc_delta38;mfcc_delta39;mfcc_delta40;chroma_stft1;chroma_stft2;chroma_stft3;chroma_stft4;chroma_stft5;chroma_stft6;chroma_stft7;chroma_stft8;chroma_stft9;chroma_stft10;chroma_stft11;chroma_stft12;spectral_flux;spectral_bandwidth_2;spectral_bandwidth_3;spectral_bandwidth_4
mfcc_delta31;-0.010288461392134773;0.004327786863468757;0.005679499655742225;0.005494485647563605;-0.007578689997733298;-0.01725804677477024;0.0023533586258729995;0.013275396917458437;0.0054464533350836505;0.018346076330611003;-0.02514365978708387;0.002582438135828728;-0.0005304278494155517;0.009453645921880367;-0.008782056812606735;0.004724541171228767;0.01273920291006696;0.033794678547380996;0.022171266497776506;0.009418334095931897;0.04382916514618795;0.05145062202774232;0.03090932560772725;-0.015102275495272157;-0.03905486067373072;-0.07344675749066422;-0.06983681195542749;-0.0314870426228713;-0.014424964374805758;0.05774325179756332;0.03524166130837792;0.017554604650271588;-0.005299318827568507;-0.016140523291604255;0.01639584434018696;0.056935994067484945;0.03789945866248189;-0.005755167180133946;-0.05397641536637367;-0.036722497001248355;0.02379346579223075;0.03209839369114771;-0.010262213757874688;-0.053173332502748596;-0.0847968128658058;-0.00503613663623654;0.07838813291397678;-0.07670028041390006;-0.12190800996809133;-0.06021078468152917;-0.06244979451390771;0.04165790024501961;-0.11419968632206007;-0.027426943980930873;-0.07147409928960838;0.06643708005053574;0.04807510855605603;0.08777713181289333;-0.08160803962686738;-0.08254274974549826;0.050027182381129964;0.1790035645365864;0.05719331501182499;0.04330966664897537;-0.03650706618105692;-0.17959736663127523;-0.13168625808286316;-0.007527051913222819;0.0028386114495570513;0.16684178329293933;0.13031130758980614;0.08280665015186577;0.04459169737544984;-0.04498763502920587;0.030268240751115855;0.35921075102529787;1.0;0.5218810319643028;0.039668407264449895;0.036362060821873037;0.09102072313415459;0.11372172460553091;0.028845713108712128;-0.160898618584911;-0.12178436663209831;-0.0918482936158927;0.01198529400904814;0.026119125444683793;0.017404191664692224;0.009485040261642272;0.029961975063745757;0.0302774572141557;0.018545948348743006;-0.00026702166778234536;-0.03770074545022292;-0.00594760490714623;-0.0030407012072959797;0.0053896226422659585;0.018300239272951362;-0.007378402933262287;-0.010076546081525199;-0.011781242062022381
mfcc_delta32;0.00415038608062268;0.003990354959547994;-0.00040124366865232244;-0.0026274161147886227;-0.010396459100630062;0.0005941907570298963;0.01645620664099154;-0.00982014498786127;0.006448737108044864;-0.002650712512167055;-0.01841177857916665;-0.007615505388365166;-0.014691505019033171;0.004244193883735132;-0.002546686482357288;-0.006421949908521845;0.011664956173928393;0.013664192222801214;-0.0034393399112176127;0.02577195499177032;0.012010372694950986;0.026945328842173218;-0.008351364448421748;-0.031646066373260326;-0.035352510818070296;-0.061662059077130946;-0.05893161086971423;-0.005784860262917485;0.013342173587801147;0.05957008159340449;0.006427492207272668;0.003959970342867699;0.013231351343136832;-0.012772716070487723;0.01130680056906215;0.02001165980212625;0.01849416851029275;-0.005980425710024199;-0.014969240636005642;-0.036543205889482816;-0.034927898081455716;-0.014113420275427472;-0.003769766579910143;0.006315631721355341;-0.04808077084289943;-0.014109817284810634;0.17422641903565597;-0.17677764405381144;-0.10918524031680915;-0.08242568688066604;-0.07305155808687286;-0.038249274349034273;-0.21374286179415522;0.11008258294220935;-0.11082488453784978;0.0676618374609929;-0.11168128708735105;0.017759881197332728;-0.0620210424055225;-0.038959798923154675;0.07164218010314953;0.11403083346943158;-0.02235293775574715;0.18061351102399387;0.15700411518694582;0.028162198815962193;-0.070523358938085;-0.1089851213168202;-0.09095490859367386;-0.0195670197832832;0.08453755098209739;0.18192135691416397;0.07771919816314105;0.022100661496953528;0.13328550083566912;0.03452030969688973;0.5218810319643028;1.0;0.4565555462640525;0.005489126166294459;-0.07056028566294181;0.08275760504954162;0.07229733139753405;-0.02105264090430438;-0.17318869791928976;-0.3117794522121711;0.0313861319124103;0.02414517556459466;0.0026860722731111165;0.017222734853465167;0.030433148814554806;0.013779383241508176;0.01503368264457426;0.012399397284693239;-0.006458594932794954;0.00012686199412071796;-0.016862253394745425;0.0028671422823021266;0.004353046116242932;-0.018118125150455727;-0.02068579530753855;-0.022534295054779926
mfcc_delta33;-0.014330719792185807;0.000645415706901368;0.006755474024653522;0.019150497543597135;-0.018891876172213454;-0.005483306642601388;0.003923298532074935;-0.013977309338358508;0.010982562512015523;0.001408906498001532;-0.01444871389170103;0.006067495833471087;0.0005093171804005051;0.03072034817726976;0.0043804950403327205;-0.0005700999467342388;0.01499319363556366;0.010765088258878928;0.004514768815565561;0.029716202470275004;0.012471955135842287;0.02098631819185477;-0.008594498864676682;-0.015811242005600093;-0.01839200927073086;-0.01691259013011844;0.006138121387795192;0.020831768873366574;0.04002645587753545;0.024413347269424415;-0.023118343346634488;-0.008823703173133246;0.024057326722945735;0.027606539687820265;0.0202256349119512;-0.002122557207821981;0.017217464228148686;0.02448545012932122;0.022238993876717277;0.008159771963792894;-0.05103589314107398;-0.03453824460339461;0.010026837023687441;0.05107627465904226;0.02008749786997051;-0.019866938501800737;0.10638704284739685;-0.14605399993092522;-0.07506427646568334;-0.09115706685677365;-0.12592754301318507;-0.07552166646396605;-0.08045096561966694;-0.06822609564411618;-0.14367186835902057;-0.02982845011855845;-0.17128684428756236;-0.08345818517095169;-0.03472240215870362;-0.03121170166443453;-0.01969549527737777;-0.0681881336249251;-0.17015952372377913;0.16894877941015854;0.21522970555128138;0.25410875707644576;-0.006018786779871133;-0.11832761946034542;-0.05143697075721509;-0.1557625514113348;-0.12557014640644196;0.06118705635603723;0.12073678624196267;0.10633298450631797;0.16792124556240992;0.023005855751427925;0.039668407264449895;0.4565555462640525;1.0;0.40864374414532834;-0.16798346265853042;-0.03596030355489687;-0.05645898869692963;-0.00033564358953670125;-0.0786685037260992;-0.17891352157072837;0.03629824486311057;0.03258124333578422;0.014496861057535514;0.030262919235729414;0.031973427343646395;0.01737140473742136;0.024877615356841746;0.030769568888154936;0.028051787512655767;0.012903611312737472;-0.011463381706601017;0.012799670056951479;-0.027768817287144622;-0.014528094356919114;-0.011066572623690088;-0.008346093771000831
mfcc_delta34;-0.011403579270701339;0.005648285844598322;-0.002082723976942651;-0.005943167806492745;-0.0022075272454213017;-0.00593591601011155;-0.0035587324415592087;-0.00033445714616058545;0.019685247306309762;0.001104208000416594;0.009014385902494414;0.0055346819970089325;0.04027159958072339;0.021719928221296446;0.02688993847036462;0.024216204716800083;0.024188428044044207;0.02265817788218698;0.025526332516654756;0.04570982537142608;0.027968590891059162;0.03363800587656603;-0.005103006419433645;0.0051070720751581495;-0.03259084779891698;-0.0060760975188769205;0.01591372024330655;0.010779634169459325;0.022631116426092966;-0.0057977858815714805;-0.0225713596978681;0.010845102675606733;0.013617678380038427;0.014618289404767643;0.03161895247616979;0.0021632838008743974;0.016678136478885636;0.0365490594529308;0.039212555167882635;0.03173017571035436;0.01783139978987993;-0.014218026183272173;0.009321004545969661;-0.001273578620456258;-0.00447197056799245;0.0030544475142538154;0.11266727250958658;-0.03062434227521819;-0.05642946436116638;-0.14959018469133822;-0.1133572143720193;0.15288589078265005;-0.024461245449893376;-0.1468573425171787;-0.19694941649690534;-0.07651778013059563;-0.14144903887451535;-0.1136363671264729;-0.10347380434420848;-0.15086706728593288;0.07328623217875509;-0.028391863108409715;-0.1935605130794308;0.043603292482073855;0.14558854420373069;0.06361937340845672;-0.028454791893656566;0.05752326676192384;0.06036310036379969;-0.0227176545539387;-0.03415459986288975;-0.04674761100426932;-0.055379392461969185;-0.03208180586142407;0.0623936111108207;0.2080253952184916;0.036362060821873037;0.005489126166294459;0.40864374414532834;1.0;0.2501035267756031;-0.05330759980259925;-0.2411613678064132;-0.23336187033160327;0.001380953199842716;0.05219837105001371;0.03154684738648166;0.03635752306399582;0.03262741511927823;0.018978564762956725;0.018305140009382787;0.015256067351493834;0.00260844088414014;0.002318614930196123;0.01357297194017378;0.008825172425326887;0.0029355070830632715;0.02101004904447855;-0.0033535977333007715;0.00809389729253005;0.009393689477065583;0.010365998367820022
mfcc_delta35;0.008518538091542915;0.00731630547876281;0.00014866907942696564;-0.016413202253899643;0.023494837145829773;-0.015059298241053577;-0.017436650672109217;0.019445016979660338;-0.00865645786472513;-0.02173462448030751;0.0012986615568136048;0.002001569468151753;-0.018334321662732148;-0.021200832842864736;0.0018196657862974961;0.030552227821484437;0.003829846419440861;0.02480828770122613;0.029295368992621872;0.03413243213930531;0.028496414989263176;0.0009043950137427079;-0.014897381711215444;-0.018081303156968584;-0.028429527241619235;-0.0481510541426066;-0.041656930841545405;-0.017576698076714276;0.00132124094213594;0.029968916738778592;0.031496418679736585;0.0259530395794153;0.0007617089391160158;-0.0073784799108652715;0.024932517945491436;0.04325084657433176;0.05451128584128616;0.022158875981324603;-0.012722956410748802;0.01068375618615862;0.08223879118668045;0.06456234390690797;-0.0035115098149053675;-0.07307994065251291;-0.07801784001619962;0.021260698561985706;0.05159496895811087;0.07039923827100296;-0.06765929872927305;-0.051298031854280765;-0.05372548909369301;0.02132237326544156;-0.12077583849702528;-0.046547450033110394;-0.07452686387406288;0.00204866432182866;0.08823451031611071;0.041542833163106814;-0.06394956505722589;0.04561634220759593;0.046499728210935794;0.22101305627460716;0.13993641550104877;-0.05039917560903219;-0.0053221134270410855;-0.0782142272446083;0.0342875035288051;-0.13001671747484336;-0.0192645966935604;0.20220263190061047;0.027887260522935806;-0.022936502936232603;-0.054125990863255015;-0.08996905812954055;0.01689817102327976;0.218484451486762;0.09102072313415459;-0.07056028566294181;-0.16798346265853042;0.2501035267756031;1.0;0.4010303738614247;-0.17195816387705662;-0.21951091999315953;-0.197568166911128;0.005490823608353396;0.008121636088557944;0.04097056671389884;0.043291253664443585;0.008177652755824468;0.016665107302415858;0.0322071338204498;0.018593221581682823;0.005315371617413713;-0.009428905194077856;0.018610588861428103;0.046444884982737;0.026068582990870913;0.02855225413176939;0.016819273530463457;0.011874591247192864;0.006951355692760596
mfcc_delta36;-0.000915428712770854;0.0008625540269367594;0.0036598009278383374;0.01586164010469545;0.012924014949017498;-0.006279680046211627;-0.016994538581312002;0.022378371530840584;0.00493257153270869;0.0005847476168169968;-0.009950517944086166;-0.003590532322702795;-0.02397826068458106;-2.9684608886485935e-05;-0.005643435744839262;0.012902646931354112;0.0197516051436259;0.014538447034563461;0.04538677593336755;0.03198404252067291;0.03406199911599252;-0.01264504378936192;-0.04515570915874773;-0.06116392171109717;-0.06636672441759968;-0.06418321573106066;-0.03254560957254875;0.019847659684148276;0.019232138284906775;0.03418942760866133;0.0400591356001949;0.031718574628712484;0.027317936763000785;0.016001042185939486;0.018721414823547274;0.034451992686672775;0.06650015998286744;0.019950454805408337;-0.034328427243912885;-0.03693931897455631;0.014372766641857087;0.06647083622238592;0.04563318984367762;-0.04153306507346684;-0.05964764042089444;0.014988141938137007;0.1392577738109591;0.012639560057721525;-0.11417474996651507;-0.11565347293025978;-0.254042825689296;0.11120846716349653;-0.2024997322053308;-0.024410635366380048;-0.2283957558504182;0.0916365588016344;-0.1995506791380691;-0.13981214771430275;-0.04010039568263905;-0.1669446133185627;0.05545637211497767;0.0969900774427623;0.010683176444750348;0.09543809549886423;0.2830169826997573;0.1546449122044377;0.025977724823424406;-0.264005204923982;-0.10937906098971106;-0.05867988108493421;0.10802758854096095;0.17277027043485935;-0.08786899883897534;-0.035689146602402896;-0.02152265121445972;0.061955056980931025;0.11372172460553091;0.08275760504954162;-0.03596030355489687;-0.05330759980259925;0.4010303738614247;1.0;0.24919061021196856;-0.2906963180711515;-0.3952184011228609;-0.2560356373614518;0.0050847772995064235;0.02765401293691402;0.03310861735370967;0.013393987224184957;0.037719894115855024;0.031625668127216046;0.020932190717549107;0.021024106462746626;-0.020722087955809786;0.013780629819699302;0.011671299811476072;-0.02245118278546528;-0.018944991640566528;0.010948344888966328;0.007798798477680065;0.005195881592274842
mfcc_delta37;-0.008251986807558289;-0.013386987703424372;0.007750016762965927;0.039881498751952446;0.0029434473078894406;0.005825015589515905;-0.022233537818526137;0.014477402795658775;-0.005921547294752946;0.012779594994690079;0.0017817067172674287;-0.01719005298957511;-0.0039592823942985935;0.026137268478761713;0.0009747686750951752;-0.006934282811198237;0.009111808292514354;-0.020142692358269685;-0.011608917260872306;-0.01242700337835077;0.002903393751886462;-0.0015728607360286193;0.02113287472034603;0.013052338293044165;0.039697229583858185;0.028437735207600113;0.03117396137148599;0.014195376246723736;0.008105023740997839;0.017054780348005012;0.029255025690268593;0.043136142159846194;0.01727723583916378;0.006329010212352334;-0.016425886221524553;0.0019188173539743643;0.016825822187138375;0.01349798081685334;-0.01542290747773468;-0.015903967178125145;0.02196463925000382;0.06353663235749889;0.06235904131055417;0.03013796095209134;0.012200255427524408;0.0036733419879905306;-0.1925585368744761;0.05640694179356885;0.09050714529754188;0.010264784712791894;0.04762026208050625;-0.013318601208058202;0.17714679147567527;-0.005105712433287274;0.10560438205740183;0.07412490683445351;0.05008587667543343;-0.09576726262202039;-0.03874576446239687;0.06259294773917337;0.09207384399907713;0.024649544668462246;0.06328696886401076;0.035415363883576856;0.03708482475705875;-0.05264110172774166;-0.14296338213480686;-0.05888508110986558;-0.08077533254682619;-0.015679608751978425;0.12972515078392297;0.08119702240525427;0.03171024497325225;-0.05910717606896908;-0.15645421291106562;-0.2619505995660319;0.028845713108712128;0.07229733139753405;-0.05645898869692963;-0.2411613678064132;-0.17195816387705662;0.24919061021196856;1.0;0.37199951945478604;-0.047415900982736375;-0.15768297028888537;-0.001649920107211044;-0.0020403310130313176;-0.006242090675459915;-0.00920525707766041;0.0027134790474813023;0.0013481235852496115;0.006723223183294085;0.009160905791138856;-0.004211091221705467;0.018881577283651554;0.02146855167112256;-0.007577952899724668;-0.005457144586392722;0.013605602694483934;0.016165233866434186;0.016466051934097344
mfcc_delta38;0.002435827981507858;-0.02487978027669628;-0.006225185877004108;0.04155709247680055;0.005933972676527588;0.012315931633395215;-0.019027317400132946;-0.012883428411337876;0.011419931215808176;-0.011314347078678996;0.01032621592442892;-0.02497578203113912;0.004519409703161739;-0.0046749545454908585;-0.0025434205248669596;-0.017334811887787547;-0.008612697830761322;-0.026738231833273427;-0.029122240832390275;-0.03140822875610046;-0.021023066248959877;-0.005054024135723032;0.04075423941128477;0.05676341309826158;0.09674154753828665;0.09284527865887866;0.05911910664301884;0.045944080073711584;0.005761536799134597;-0.02020436948494852;-0.01543409254881891;0.025202850210770025;0.02429554544766342;0.026513494360447195;-0.003900996477105776;-0.03482186077978045;-0.027014296510124484;0.02389336953165858;0.04149127947383967;0.008194733091768555;-0.010446840420151635;-0.00029374676778181415;0.0683775657199462;0.11803930632079053;0.08048706666154827;0.0025828115946483947;-0.08916893012135917;0.042149674972258834;-0.07657082372776645;0.11050894932120035;0.12611942067356965;-0.22434338541261775;0.1646742643664271;0.12175371242761013;0.2749832185857093;0.10260988705398572;0.13644276207634964;0.008601081882896733;0.04122344556135136;0.30777381012728877;0.07170515778903248;0.09197491030328384;0.12340060088196264;-0.11948872704088893;-0.17174159257608151;0.04571962719990407;0.09280430538993643;0.07361647497879627;0.046124519026237105;0.10331561336377477;-0.002392266726521161;-0.04454450634522658;0.07208719706234223;0.05588451616279732;-0.02844523491261203;-0.19784465722339756;-0.160898618584911;-0.02105264090430438;-0.00033564358953670125;-0.23336187033160327;-0.21951091999315953;-0.2906963180711515;0.37199951945478604;1.0;0.48664150218207797;0.03308417833325925;-0.005496784818159008;-0.011342426542059964;-0.022398887940733147;-0.006863211799500169;-0.015503464041760414;-0.014302058491832168;0.007614863353289303;0.018812653743132682;0.03551797691424826;0.018371422332272055;-0.002353916366743019;-0.003594112139472576;0.05261682900469863;0.006190366072132692;0.005858771029398684;0.004502556670394314
mfcc_delta39;-0.004709488702280909;-0.025335469094666135;-0.011434816178953628;0.031615964991724706;0.004548214041246;0.007301330330245723;-0.015742833362660913;0.0019166302112182559;-0.004447393990503753;-0.009539051414470782;0.0009847895069937966;-0.01185009022073034;-0.0136638607787722;-0.0005708932506631426;0.011843289980104685;-0.018162198278858517;-0.01047870056480511;-0.027885539470771537;-0.03299155637353735;-0.03462019837874646;-0.015802344226407857;0.016968954514526912;0.05318137988139306;0.07342248237308627;0.10484613498117422;0.09152027120094886;0.073123301708408;0.025273267886931235;0.0004757668122844545;-0.03750154211373399;-0.03407431264897992;-0.0050388728386947575;0.0015517482655745833;0.006267037772133052;0.001494537715974242;-0.032612896190947815;-0.04476698566721614;0.02538972223228477;0.07214896915181747;0.06426177957502821;-0.00713417412026409;-0.050147133123798926;-0.003739232876533497;0.09418864345760579;0.09973618679294803;0.005635726139305141;-0.20540708480325726;-0.010034430941784859;-0.10062475999572187;0.05739403257853727;0.12929311851011985;-0.18931743345564253;0.24008734954926952;0.08593219781945553;0.25319233211041;-0.07239035637771706;0.20835005230693035;0.061528259590833044;-0.041061720813980206;0.1050831658677667;0.08665738076000645;0.14745138247154782;0.12257838450556098;-0.1190166625889578;-0.21079242683028374;-0.1073900901836374;0.031439491588508055;0.199028279530905;0.14451056733380624;0.08021634535751021;-0.0011739462531545912;-0.04420258644174428;0.09996334762123457;0.10464506858066362;0.019957687425216537;-0.1327367747869811;-0.12178436663209831;-0.17318869791928976;-0.0786685037260992;0.001380953199842716;-0.197568166911128;-0.3952184011228609;-0.047415900982736375;0.48664150218207797;1.0;0.48533649907934756;-0.011918256849475006;-0.04192042469038169;-0.042892481140932574;-0.013070590615278923;-0.033400131741194154;-0.02192549312184147;-0.002150497794077734;0.012619922061834076;0.045598221148722834;-0.0018831183732929849;0.0025671429935142137;0.020835045179999713;0.0449167484277469;0.01115535325514176;0.012793203779944811;0.013569566408819941
mfcc_delta40;0.006569698677327599;-0.014547825352934928;-0.012445553649838959;0.008184237153741308;0.01587469763274255;-0.0038248296768134244;-0.021783822607960076;0.010247870650870627;-0.0034551748577898505;0.006869132793700439;-0.007965134694348244;0.0029458290380952475;-0.0019514075056736055;0.0077651168231122015;0.01708307283981199;-0.010142835234080138;0.0004140855413212273;-0.006885416614420823;-0.016932678445114348;-0.03336893462577736;-0.006681079353658222;0.00938910851805042;0.04048148571404969;0.04901406168632435;0.08227840990207001;0.0672434669942936;0.06729314357505077;0.024018777751295097;-0.005597842206786178;-0.028935093648006494;-0.013730737091644688;-0.00015096717983117405;0.007544963246818679;-0.007454260934400619;-0.010960335933289695;-0.020105015576263496;-0.0334054178923422;-0.007243819354572434;0.02957223923002068;0.037433402903181194;0.005430642080037442;-0.03789454998751882;-0.015850237464709448;0.057322569610753986;0.07043559420326748;0.01589821493292289;-0.0997384766660381;0.08141213356955568;-0.11216629165103473;-0.07781674394294687;0.004225420975837612;-0.055299834170889545;0.10022870904434014;-0.1373952242986133;0.14097448121056078;-0.06300097655696363;0.10217441057980853;0.0673846444903425;0.014350809355495793;-0.02911317135718288;-0.0530252857414274;-0.0008583508110499408;0.07978686158374224;-0.05563060336243445;-0.09130150632558123;-0.06611144134149213;0.11222833853487801;0.2115149850317092;0.10412270612629682;-0.008076009284574352;-0.08352036721519951;-0.11720816447377648;0.028503022173952414;-0.08590765310075003;-0.1098126241171905;0.0023081109765592557;-0.0918482936158927;-0.3117794522121711;-0.17891352157072837;0.05219837105001371;0.005490823608353396;-0.2560356373614518;-0.15768297028888537;0.03308417833325925;0.48533649907934756;1.0;-0.02177990503998996;-0.027477205056525938;-0.013304475465636338;0.008194380703916652;-0.011750160474440897;0.003894582539392245;0.012177312878514968;0.0136793071087186;0.040599535077530786;-0.0058787264556881625;0.00474670656658978;0.012216799245791915;0.04966895498062022;0.016949894911693124;0.016198603249858248;0.01503502203050395
chroma_stft1;-0.00693990397109344;-0.01382358316871528;-0.06516221819879124;-0.059181304407262596;0.10433043407705019;0.09172841899467091;-0.05288344717067947;0.16933489138694727;0.28960560841571764;0.1545730642058112;0.29455335545154593;0.1547321197557533;0.13622450368693179;0.0644913306258;0.2675249407665287;0.1545158570035245;0.11085778908274532;-0.09305080163332019;0.13301823958156628;0.14544100623810863;0.2514971211190823;0.11882384667962874;0.13283563770163867;0.031574463275176774;-0.01193573298803477;-0.0648523066437022;0.016223352594147956;-0.019353722153010143;0.1259610807571065;0.06547124029325972;0.07086610488014289;-0.03524154236435615;0.05167654266701027;0.0493805462125012;0.22090555606034198;0.17877757266589234;0.23390057703612369;0.2084819990241122;0.20327729365289082;0.04406825101163526;0.011497379291050212;-0.03278641740421069;0.11066697676611163;-0.07340234914389424;-0.05780699217373808;0.1787206480128944;-0.005521648537398966;-0.016895846323798074;-0.02369977036512611;-0.012551758738325248;0.0020777068293874;0.01664176851551887;0.0010735564676620747;-0.019315308380706782;-0.01818815569513323;-0.0019923284025640453;-0.035290485087738126;-0.029674574471421848;-0.024115775066158945;-0.02242661324277952;-0.009042604978845068;-0.017148732008293192;-0.036800914279518995;0.0015647650786239818;0.015238822775740403;0.02013101505824451;0.0035303477780230692;0.01823390552544325;0.018316191514562118;0.01205166008850183;-0.007432056276992079;-0.0027560110866248783;0.022700186077407265;0.022552708361565175;0.02143180079867356;0.02348251474534127;0.01198529400904814;0.0313861319124103;0.03629824486311057;0.03154684738648166;0.008121636088557944;0.0050847772995064235;-0.001649920107211044;-0.005496784818159008;-0.011918256849475006;-0.02177990503998996;1.0;0.8326497335421066;0.6160331649323839;0.5485661320547222;0.49721047420901027;0.45974187067276906;0.41087259922498154;0.4421266273972316;0.45768290122450617;0.5348758738683512;0.6294785330430462;0.8131296408957814;-0.021675423567307492;0.2491122739103596;0.23810948455366715;0.2201473366032487
chroma_stft2;-0.0206290705180359;-0.012997479619482433;-0.05498462414822081;-0.070242176845288;0.09745097554386464;0.062277445484605023;-0.05960521734536143;0.17049738900050046;0.2806728538424294;0.12972487701570454;0.2875077498841278;0.1863704262059159;0.15988090410226388;0.08465269382590693;0.3084066315988301;0.15616350581614322;0.13206535643099937;-0.008264631317771236;0.22294058134981576;0.20144200502200116;0.24561968264595704;0.06699318747983096;0.06528135346429788;-0.0893777049382855;-0.07750731133393578;-0.0680886174549172;0.001976800132675434;0.015664665129282346;0.12315263086284713;0.047221428286698036;0.10793169314101755;0.0851436210137064;0.1432133779180137;0.118279249563338;0.24661813426145818;0.24351130246176936;0.2843832252946633;0.13635263455752195;0.022511050032300264;-0.10822186272727771;0.08928451757939;0.16496067087454958;0.16054907993229764;-0.13791930582087342;-0.1787468333958995;0.16460579885463253;0.014273710735636842;0.0043365479852071655;-0.0349787493903831;-0.030000184740480565;-0.03571290426110114;0.017207740871166485;-0.035225405655443666;-0.03787883791226014;-0.03620972870169284;-0.023762509100259475;-0.0568007850851402;-0.03535791700296611;-0.044517665265392505;-0.02738952352824537;-0.014268141079055316;-0.026147307847788563;-0.033202629372621174;0.000706757877698336;0.030812952505742657;0.02777998877185419;0.01328684278668134;0.011867972552521136;0.02005481375414348;0.029888772973869413;-0.00496109138524124;-0.0005781396743506933;0.016347914237770593;0.0036543844674561594;0.01304588046671873;0.04606792230643614;0.026119125444683793;0.02414517556459466;0.03258124333578422;0.03635752306399582;0.04097056671389884;0.02765401293691402;-0.0020403310130313176;-0.011342426542059964;-0.04192042469038169;-0.027477205056525938;0.8326497335421066;1.0;0.823775103221145;0.632023727974918;0.5692471903081486;0.5301932152620661;0.4637763454870811;0.42930131521826304;0.41606965241565064;0.5096729122451114;0.5522235018182396;0.613243208990928;0.055869784942017865;0.2369569066480084;0.22867730185728338;0.21295415444023008
chroma_stft3;-0.03581456689174205;-0.02031480717777409;-0.059526784116222135;-0.07512837714666706;0.055741455762922894;0.04195489769106973;-0.024074649443530934;0.14846601057730363;0.2773137020154641;0.14697304774317432;0.30008704452590534;0.22187521897331827;0.1675030134060388;0.10112067117131378;0.3187185684321647;0.1553243306293382;0.1667561109284693;0.07730740549246455;0.24420468617252775;0.2242635079077539;0.1834219570757511;0.061815342446890874;0.019216162399555908;-0.0768716239931957;-0.06235278585420513;-0.03763273246937071;0.04180408162606066;0.030117944844990384;0.046919755909064546;0.0171122221433715;0.1499742819160753;0.175369634811106;0.18155776245627986;0.15219254475587896;0.17755992802366696;0.15621860305042867;0.13559289909283267;0.015687871324958618;-0.06849184385018163;-0.09055622649488373;0.15498006234274805;0.14880455622619568;0.07025275560930329;-0.13385320823277516;-0.11044191979328165;0.1183545546662527;0.012961844711159071;0.009466448274915848;-0.03226736109285937;-0.022481681412849116;-0.03208587948947962;0.02481629273079848;-0.027616712512618144;-0.060185743597195925;-0.04510664147308739;-0.034392563594326825;-0.05498216642283355;-0.030684438184196562;-0.0408142443375699;-0.02464622673155713;-0.007482033311574974;-0.025017511240530556;-0.033093006371759735;-0.006368332302477774;0.032665547438505325;0.016679479011772087;0.014132710434922388;0.007716185421672765;0.017635681283113585;0.028155848811670717;0.008599965457822727;0.016621160448102072;0.014409371224178411;-0.007652863475008309;-0.002337200076881596;0.05836302205830118;0.017404191664692224;0.0026860722731111165;0.014496861057535514;0.03262741511927823;0.043291253664443585;0.03310861735370967;-0.006242090675459915;-0.022398887940733147;-0.042892481140932574;-0.013304475465636338;0.6160331649323839;0.823775103221145;1.0;0.803286973167069;0.6504497551870269;0.5916222333885892;0.5145990305835446;0.45443309936760873;0.4123842419356793;0.4924852718201031;0.4849671594135976;0.49382551641941885;0.051554574893510195;0.17920776256528917;0.1709039513510363;0.1605239242172649
