;spectral_flux;spectral_bandwidth_2;spectral_bandwidth_3;spectral_bandwidth_4;class
4455;1.3927183;3750.1322922211884;4507.109166742729;5277.788046848559;2
4456;1.5570914;3153.8370029897887;4502.029846535924;5845.753118439809;2
4457;1.4288841;2188.8471601048814;3232.5023810499165;4232.092804426529;1
4458;2.424465;2274.849213550423;3303.8366872451716;4309.7724332269145;1
4459;1.6056871;2583.3006702280977;3635.791772721417;4614.527067400789;1
4460;1.9312521;2257.824442628727;3396.841753665319;4468.864291281946;1
4461;1.2867047;1816.2014571828252;2513.7720155879583;3271.8305423645324;1
4462;1.1606401;2019.6745770686637;2690.0696544119455;3414.70603907554;1
4463;1.1586263;2272.1699121427787;3016.151201023608;3806.080666432138;1
4464;1.1941696;2298.754655553121;3078.6789504734224;3914.0787521115262;1
4465;1.2041727;2284.634721298245;3079.71865695086;3944.7295322769323;1
4466;1.1799312;2255.5367787705654;3011.558570583108;3846.7700702079205;1
4467;1.339048;2382.205989720934;3058.8601921289437;3762.940343712377;1
4468;1.1993778;2001.13259437189;2697.3513997396967;3448.087162414644;1
4469;1.1315857;1963.8488570285947;2691.8946617704287;3462.169168332367;1
4470;1.1800392;2919.8296142854024;3802.745597622844;4645.540611223908;1
4471;1.1732792;2855.5284036085673;3765.1522467709133;4630.238288141907;1
4472;1.1763791;2585.5194769516834;3448.2013361806535;4307.339139983051;1
4473;1.1985238;2441.6865193608664;3219.983573198681;4026.9889967568893;1
4474;1.2022392;2425.5651211748723;3185.688763468328;3977.2826658181925;1
4475;1.1175162;1861.5866917537849;2575.833519576853;3332.7854086616703;1
4476;1.1324838;1867.4473154006796;2549.121938923628;3278.20831924054;1
4477;1.153639;1997.1307766251566;2708.1435404678377;3478.3055935110438;1
4478;1.1913078;2218.6165770729517;3026.2326247991828;3865.6571517097573;1
4479;1.1970556;2340.502613580056;3179.6563346545354;4018.827848095197;1
4480;1.1717949;2386.9915837031167;3245.7083392362965;4101.625222838953;1
4481;1.1816624;2475.5876110895706;3307.9860292359404;4154.194381400137;1
4482;1.188979;2682.710952336617;3507.10513774612;4333.215467067256;1
4483;1.3239254;2237.4859573785247;2983.3174120349163;3760.1915578025187;1
4484;1.2665701;2240.268279710714;2908.7829343557646;3635.5448125924854;1
4485;1.1829894;2223.7233098141155;3015.691785352215;3826.244090158297;1
4486;1.1401898;1956.2750300834161;2721.4726042582847;3550.806275708729;1
4487;1.1568859;1848.586662923855;2595.050656261509;3418.513935176866;1
4488;1.157023;2087.672292170529;2909.213131971938;3749.450452784716;1
4489;1.1502076;2089.785962926222;2916.31501455025;3768.391848423737;1
4490;1.2806814;1983.704415558221;2725.9179665692236;3539.3456602296587;1
4491;1.2021759;2222.055868692469;3009.739667987008;3832.9630750672454;1
4492;1.2600507;1651.1072284462282;2365.6387410451302;3144.868884176125;1
4493;1.1620228;1650.101877233813;2374.7432945767614;3146.0384841257624;1
4494;1.0497088;1745.880577845305;2485.8783249277035;3305.4635591182737;1
4495;1.080135;1837.087487944499;2577.564254734361;3399.558711756203;1
4496;1.0568563;1827.636488076401;2601.207924748637;3453.001526077992;1
4497;1.0538659;1821.1210119474147;2614.813656783341;3476.413454304267;1
4498;1.0441298;1838.35338412029;2626.188849813941;3484.0934192530003;1
4499;1.046639;1825.9915738464226;2588.6056908754335;3421.0049089301424;1
4500;1.0532004;1851.903209030445;2607.8522040606254;3426.721738120251;1
4501;1.0446609;1887.9090870849418;2638.424864092224;3456.6554054244502;1
4502;1.0614095;1942.7296205542168;2685.747369426238;3487.9433432391897;1
4503;1.1104066;2082.902975202166;2852.456200702484;3663.0717746184564;1
4504;1.174976;1768.5807288577307;2543.141993170594;3353.1256608621966;1
4505;1.1461909;2381.8326764240337;3216.0204985100627;4064.582147847218;1
4506;1.1404785;2418.964493943214;3248.0091175098864;4090.652634046907;1
4507;1.1397027;2173.636915628727;2895.5848919646314;3662.0663547923514;1
4508;1.1659129;2129.8817669960144;3009.9202980246255;3901.4451742994897;1
4509;1.1601112;2425.535684751969;3395.5675217575676;4347.8825172809275;1
4510;1.1410208;2256.595930449635;3176.183265294768;4095.89366354349;1
4511;1.1201373;1855.0129098672903;2673.419851376236;3525.32965552671;1
4512;1.0883498;1701.6869450666388;2495.565233310056;3335.040200262191;1
4513;1.0728977;1789.9397140218762;2593.0324043833125;3459.53911712526;1
4514;1.0449072;1782.3322030691768;2570.538459702835;3434.4908651100445;1
4515;1.2175756;1966.2277349451417;2637.9267121580697;3377.030457722889;1
4516;1.2467612;2240.429354431748;2969.1163454523157;3747.962113244057;1
4517;1.196239;2448.365040764021;3255.206372589394;4094.347609272868;1
4518;1.2106816;2583.918852849313;3366.8577337649845;4142.306288238632;1
4519;1.2021703;2600.5772647226013;3409.527196317636;4196.758771134502;1
4520;1.1949342;2705.7804782049325;3519.893043513005;4310.88759458916;1
4521;1.2212641;2555.598797228533;3338.1707819354338;4118.7709858938415;1
4522;1.2131438;2353.6688872452796;3087.15142625583;3846.248448097314;1
4523;1.2482698;2300.022338637087;2986.670284007657;3713.3092198398144;1
4524;1.2187951;2183.368582549528;2848.256715954894;3560.092538959005;1
4525;1.1499794;2101.8731374288855;2758.119851656133;3466.6220383938225;1
4526;1.1776813;2345.9041188449273;3153.2268021331033;3995.169751525419;1
4527;1.1774106;2175.102132524927;2898.1382844111445;3669.761691979693;1
4528;1.1696497;2075.0251471709494;2735.8950779559254;3455.688603389993;1
4529;1.1488993;2017.829161022675;2637.9529843200853;3325.6167369466502;1
4530;1.1648418;2030.5492724071223;2688.0675454715224;3402.396261185918;1
4531;1.2011614;2256.0019070327708;2986.082478450582;3748.9373934332066;1
4532;1.2741429;2454.6990292496616;3206.954005807622;3979.2096733298017;1
4533;1.2465364;2553.1115935528646;3318.975187412317;4098.018114269803;1
4534;1.248836;4653.058063517352;6265.831353008145;7644.942514908157;3
4535;1.2521454;4367.745089232674;6041.769263381765;7474.36822998087;3
4536;1.235778;4669.435883344575;6276.88156971909;7654.883158424577;3
4537;1.2325585;4481.782158697147;6133.890972299944;7544.825274226492;3
4538;1.3018306;1973.5089090478657;3355.326492994179;4839.157736232684;3
4539;1.1924828;1785.3725812344874;3237.833191373264;4748.667422123523;3
4540;1.1828529;1558.074519832408;2921.1480281718586;4389.355822580052;3
4541;1.1921618;1234.6053880031502;2372.690317457548;3725.7187481525975;3
4542;1.6751614;3244.708987150706;4151.110166649863;5149.047227690903;6
4543;1.850979;2932.100807424408;3550.017320263491;4124.452367037814;1
4544;1.3270607;2184.4033668203956;2649.4859642736465;3068.1095527681987;4
4545;1.1812558;2235.7909621779722;2698.0548990993034;3109.7966906284173;4
4546;1.138541;2276.05105395915;2729.174332175007;3130.298945050819;4
4547;1.102516;2238.775084789601;2702.536257278765;3115.661073345366;4
4548;1.2726135;2287.1252056618405;2740.0042261528365;3140.5604211064087;4
4549;1.1318225;2254.490492365281;2706.5746714579172;3106.6317859725195;4
4550;1.4116718;3211.056087900558;3788.889306046834;4349.121188054478;2
4551;1.3141023;3047.5690434959015;3632.1973064305503;4197.1282932789645;2
4552;1.3292265;3381.600582029888;3877.706679828959;4328.454343705036;2
4553;1.3488922;3147.150016215379;3680.414856866985;4186.786649654957;2
4554;1.3199843;3097.3760153657136;3604.4225426219364;4088.6686730145097;2
4555;1.2947643;3069.1406788978697;3575.1332922506876;4061.270104483986;2
4556;1.2922717;3153.698470958216;3640.7269110975394;4104.778633198057;2
4557;1.3057516;2857.2388808023197;3444.70971131568;4013.328640412804;2
4558;1.2426648;1704.1775961623102;2326.9324931634146;2917.935335011511;9
4559;1.2218387;1649.716646745801;2281.507906061978;2881.5607214178294;9
4560;1.2212747;1575.4264055158485;2212.379712473837;2822.833621621192;9
4561;1.234083;1633.2549657421341;2254.369864301253;2854.3239775328566;9
4562;1.1864234;1614.4725938014894;2243.792931111469;2854.5966925191174;9
4563;1.2263868;1661.8341343065285;2283.7779750799195;2877.8917776354324;9
4564;1.4595742;3478.5354870319884;4536.154774993379;5634.70967893466;6
4565;1.2114297;3921.559478505803;4570.369437359801;5216.219884183885;4
4566;1.2824844;3883.401521072343;4602.940758381123;5327.267200113295;4
4567;1.2891507;3886.160021313544;4694.863467126464;5517.731361474319;4
4568;1.380011;3996.2866873048465;4799.10114130089;5603.149609402429;4
4569;1.3938653;3908.7834196127724;4609.348048836772;5330.924478603459;4
4570;1.205258;3929.163751944499;4717.701383503701;5510.683461813203;4
4571;1.3323194;4082.933802834839;4904.768577419972;5728.765278727371;4
4572;1.2110813;3586.689702896398;5522.603390988166;7152.483794544611;0
4573;1.1650091;3527.9170561394803;5476.37952747285;7117.977027847604;0
4574;1.1683218;3518.7328268314145;5469.946377186264;7113.062676768291;0
4575;1.1550413;3506.6140926344983;5409.422132420481;7033.36456268065;0
4576;1.137812;3447.5945606478995;5288.66384188387;6890.396490891908;0
4577;1.1155816;3376.015251293995;5220.098860712058;6828.367261486811;0
4578;1.0976256;3288.757365389341;5157.203885610235;6784.230932173556;0
4579;1.0945344;3269.5306598375687;5099.814916554558;6712.107567823288;0
4580;1.0913876;3309.3423680643186;5126.186619835334;6727.340820722204;0
4581;1.1002811;3340.222796165182;5162.904846418428;6764.537439913759;0
4582;1.2514912;3302.378283016748;4491.811158184255;5541.793634686554;3
4583;1.2421507;2146.7382745841714;3068.166837130325;3940.665270914765;3
4584;1.4842657;3113.3588724127826;4198.377510180403;5180.506452955582;3
4585;1.6815733;2817.465435500147;4278.34718528703;5625.669933016286;3
4586;1.218658;2099.461006777724;3061.070551492271;4022.934251980084;5
4587;1.2091248;2090.7488202542336;3058.968791672972;4029.3181049691043;5
4588;1.2060051;2088.044499731604;3055.363550570421;4024.8541211937095;5
4589;1.2082386;2088.0574897496936;3054.8268440148645;4023.919100433231;5
4590;1.2093356;2092.3158008451487;3060.9187727678204;4031.5853480964547;5
4591;1.2069384;2089.1468178083974;3056.1464253946842;4025.321394999984;5
4592;1.7029068;3128.253122979362;4137.027625678713;5172.621844112264;7
4593;1.7842313;3181.217604635094;4183.597438490164;5212.6960515917735;7
4594;1.7629595;3146.308212190625;4157.856044623976;5192.428681914455;7
4595;1.7809517;3169.2146390670196;4178.8048989906865;5209.505768925259;7
4596;1.7803046;3183.9120248200084;4192.112394926495;5219.409002697494;7
4597;1.7979407;3206.3158165248233;4217.902367943521;5246.694386112293;7
4598;1.8280103;3225.0597923586934;4233.98231668583;5261.208485745359;7
4599;1.7849157;3221.1721976979;4236.4698420602635;5267.578521365456;7
4600;1.6795907;3708.0269456109263;4705.739006586178;5709.718827353858;7
4601;1.7232538;3733.4533517134523;4772.746188302314;5807.828372483948;7
4602;1.6983044;3809.505333536002;4850.926785572781;5880.076666277337;7
4603;1.7410043;3801.8416641863014;4828.617515427357;5842.76887835079;7
4604;1.7385375;3591.001995238693;4622.024261119963;5647.491153329598;7
4605;1.7020276;3481.660214227214;4538.544130015488;5585.286786194726;7
4606;1.0539656;1177.7881661412366;2504.5133960961743;3877.8090168574313;5
4607;1.0406047;1164.596619545743;2478.4577473215927;3847.800973837105;5
4608;1.0372032;1154.1098946715706;2460.8116440073127;3823.6975105174347;5
4609;1.052289;1198.682432930236;2526.202479986772;3893.662391411069;5
4610;1.3896773;1756.9894793546894;3070.7763248057845;4448.256756718688;6
4611;1.545503;1819.6549208887966;2860.348526386194;3926.527753873953;3
4612;1.4072497;3098.96256696804;3683.6326312503006;4224.078841018073;3
4613;1.2723374;2976.8072269773875;3602.4994038903383;4178.164887797497;3
4614;1.2851794;2791.659434813849;3450.8916734330965;4061.6924237931053;3
4615;1.314169;4658.507163464986;5758.007474102464;6809.149434526255;2
4616;1.2744341;4820.10350395885;6056.025978043123;7197.8792009865165;2
4617;1.3339565;4848.333544468129;5930.015471164501;6951.769843329206;2
4618;1.3142586;4672.813448080452;5787.898873778258;6846.06194897422;2
4619;1.2757627;4711.255229245015;5950.409205767317;7097.624072149273;2
4620;1.2776922;4953.475235055293;6111.776813119455;7188.274554127428;2
4621;1.3189383;4622.759908546655;5942.249564102946;7146.694844786312;2
4622;1.3039196;4614.2804639553815;5785.004524832054;6888.769701960656;2
4623;1.1995413;4501.501982042572;5729.870704536069;6795.588032871763;3
4624;1.1967094;4462.513160219068;5710.295067138155;6790.55742152422;3
4625;1.2001461;4762.657754676274;5893.533197967345;6881.2299543636755;3
4626;1.3852599;4525.908001239253;5533.434198597563;6521.478402459088;5
4627;1.3817971;4558.3303900369265;5561.36623450899;6545.561627116818;5
4628;1.3814212;4526.769236861614;5555.685958166776;6559.487929215789;5
4629;1.1081356;4576.307844713893;5243.746080658958;5878.962153131146;4
4630;1.1209495;4660.618209159516;5224.232532331649;5747.606840319007;4
4631;1.1264279;4552.943304673181;5122.232184843654;5643.150721193918;4
4632;1.274424;4813.655971645764;5677.954990168499;6481.985690520734;4
4633;1.1387525;4347.679965457049;5074.377180073551;5767.6664798358115;4
4634;1.0954977;4429.168956502726;5138.492714695036;5813.22609766536;4
4635;1.1020571;4453.896088169803;5115.964423250485;5728.027339987043;4
4636;1.1251597;4431.1927135701335;5086.5643905922125;5654.422849319293;4
4637;1.2070514;4404.070738686768;5098.2618099932115;5708.365592558041;4
4638;0.9235778;4688.768415979249;5477.610091968623;6219.564376215401;4
4639;1.3683063;2478.816290615399;3185.131030136613;3847.2893537411883;9
4640;1.2522728;2524.2024758305784;3215.5600452657136;3859.927927182377;9
4641;1.257284;2551.2284764029055;3233.2170449508967;3867.0872085464916;9
4642;1.3066274;2709.4459827053497;3387.8271282153705;4017.3058041129125;9
4643;1.3077137;2916.1839059578233;3561.316141368169;4153.941552681171;9
4644;1.3009549;2996.6732766537825;3637.202422256404;4222.873017946798;9
4645;1.1661499;2694.451409685373;3629.629020687727;4510.98468789391;3
4646;1.1809516;2480.8526162262074;3472.2777407291696;4401.428950653849;3
4647;1.1063905;2661.885983537114;3615.3934447510464;4511.9291246350485;3
4648;1.181058;2462.1929131159404;3439.1285614607855;4352.98705533682;3
4649;1.157932;1821.9234898653483;2664.770364749957;3487.584579191914;9
4650;1.162175;1808.1425781374655;2642.800172749707;3456.918762636319;9
4651;1.1845622;1835.4944754153685;2673.158874776202;3488.3583605202807;9
4652;1.1932793;1862.9794476191173;2680.211325224007;3482.4383678927534;9
4653;1.2395501;2212.2532855644845;3045.0325508676997;3827.48846913596;9
4654;1.1756158;1950.6788522220713;2803.4660338369017;3624.792641376597;9
4655;0.8183968;1637.7723892220122;2144.2348108878828;2683.8948345458516;6
4656;1.2905419;3940.2635869792502;5104.25142474397;6208.312440019723;5
4657;1.284835;4040.5475301007914;5167.541401420376;6245.0277136726845;5
4658;1.2846446;4008.7510010262195;5140.236788129246;6219.184353357962;5
4659;1.298286;3924.0337206927866;5095.310132192448;6204.761460810443;5
4660;1.2924922;3852.351248262683;5034.670096657939;6158.020403066269;5
4661;1.2914695;3808.893060409089;4994.524146044368;6123.175937904142;5
4662;1.2810961;3834.076167473151;5019.142534359971;6147.073742277475;5
4663;1.2827867;3824.6408460730686;5014.43949037467;6148.131189649188;5
4664;1.4319229;3387.331865096643;4630.884264383323;5812.947736966491;5
4665;1.4655507;3366.0432024226384;4608.060910802293;5789.951065257244;5
4666;1.5105189;3314.6397402969155;4603.7762667428915;5824.642333413074;5
4667;1.5000893;3356.198135700406;4634.711450997969;5844.40919591875;5
4668;1.4916719;3374.168571362151;4656.16899320945;5865.625811566572;5
4669;1.4907699;3340.5970280804618;4640.272712242502;5864.412889979245;5
4670;1.4650588;3321.0521180607525;4634.030882563247;5870.212843873692;5
4671;1.4556478;3325.1199521348553;4578.173073749658;5770.388202662985;5
4672;1.4360652;3305.3910616814483;4563.874924305865;5760.343445623032;5
4673;1.4373314;3315.694254908302;4575.705584024598;5771.580749621702;5
4674;1.4635433;3340.0216601829084;4605.211819015868;5803.897948731162;5
4675;1.4786804;3367.489108392397;4634.0059188014375;5835.027605741312;5
4676;1.4746945;3362.502095248127;4635.498857896363;5841.09020486283;5
4677;1.4975568;3348.6695434400945;4633.991180868476;5848.4154362194595;5
4678;1.5036116;3324.2588877037156;4618.167981945531;5841.71139898799;5
4679;1.208487;2337.385491378228;3612.452670181671;4880.884691548185;9
4680;1.1940693;2452.44144742397;3687.2498782891;4919.699088464977;9
4681;1.1492159;2099.7965077728304;3300.6837495895725;4533.3278540537285;9
4682;1.2341423;2153.4309020309015;3388.264753037723;4624.288771089479;9
4683;1.2019932;1916.7327292608827;3167.827809332821;4415.228060385618;9
4684;1.1622251;2155.9037581929024;3356.9075743615517;4568.537488598859;9
4685;1.4376361;3542.7363777120718;5104.8604756050245;6474.639358957674;2
4686;1.424211;2765.1084343663506;4268.844240006906;5665.842513627574;2
4687;1.4891177;2596.074840102088;4017.4215370024876;5383.809815270115;2
4688;1.5337908;2608.6538954311504;3999.545363093153;5349.428054268715;2
4689;1.4578217;2455.9460454006057;3731.789374932206;5016.337919295939;2
4690;1.6198525;2304.1278801433377;3712.8019076694345;5041.097766117447;3
4691;1.6996076;2244.940084941245;3562.7416977076236;4813.284028705044;3
4692;1.7538238;2336.9899846480857;3617.0671594312435;4823.929411275852;3
4693;1.7720212;2525.4376373934997;3828.520545364676;5042.357303245599;3
4694;1.4579349;4727.157365456459;6091.369410107445;7305.1008347541965;3
4695;1.1420115;2681.8332347560427;4202.620562966506;5599.716945422357;0
4696;1.1410934;2667.5069868019796;4190.078778168025;5588.7552500966285;0
4697;1.1327862;2658.880536408625;4175.709164822868;5571.175039330327;0
4698;1.1397811;2671.819053140527;4195.325623362911;5594.2833076754905;0
4699;1.1376864;2667.1629094384157;4191.84738111359;5590.618447880286;0
4700;1.137833;2670.3182312599733;4192.5024129749645;5590.424287202321;0
4701;1.1420386;2625.046657288494;4143.7577010941095;5541.343194056189;0
4702;1.1445673;2589.384844981294;4113.196730621372;5514.658152071561;0
4703;1.1419436;2652.3170857230107;4173.5964370636675;5570.964559515907;0
4704;1.1391575;2691.0978758317588;4207.987527414543;5601.299733125881;0
4705;1.2967733;2884.280894396386;4285.333240576961;5533.033752746711;9
4706;1.3081541;2995.7978480913575;4352.91264053372;5566.13210136316;9
4707;1.1361967;2484.787960051896;3781.7613290915638;5014.071035435949;9
4708;1.1776322;2677.5334874916152;4057.472987637307;5326.350835410532;9
4709;1.2152274;2494.962659805927;3780.937845622186;5007.260880234712;9
4710;1.2209941;2792.415408543287;4206.902580014145;5486.407789142849;9
4711;1.2210702;1781.711310316025;2819.7859346060354;3873.431126230767;8
4712;1.2201849;1625.5316017532984;2617.704146024094;3645.215804381678;8
4713;1.2306463;1887.916294498213;2847.880491905712;3813.1984294314416;8
4714;1.2026132;1867.219718970475;2841.9511392166905;3821.0351271381264;8
4715;1.2075077;1889.4763115021053;2863.1875972444213;3840.7380100686587;8
4716;1.2197694;1957.4435524856408;2921.9654022400364;3892.6649734790403;8
4717;1.2050786;1994.6837458990706;2967.2963672359156;3949.1839823554947;8
4718;1.2133346;1996.5669726544709;3004.8529026428932;4014.9656666049864;8
4719;1.2170091;1988.0573891582562;3028.8831721020338;4063.8940000239704;8
4720;1.2159641;1970.123687867478;3048.39926221302;4117.096312690116;8
4721;1.2241569;1985.3164273934972;3088.8524502294867;4179.210087792548;8
4722;1.2911553;1611.2051829561606;2723.46972984005;3875.2270199506706;8
4723;1.3219516;1819.5815249301875;3079.8442688528653;4348.048553957998;8
4724;1.2546649;1803.7619475991032;2936.045628580413;4066.772676365574;8
4725;1.2194135;1609.416204137324;2632.6583190897522;3674.593144852201;8
4726;1.2205629;1666.295447564104;2690.6746583159265;3730.184901982763;8
4727;1.2172202;1727.5676095223141;2736.0798008303855;3755.832974152287;8
4728;1.2088742;1762.6719743595509;2754.751314432215;3757.0358480851874;8
4729;1.2264129;1849.9022760656487;2818.6848914961347;3796.6865052529447;8
4730;1.4813999;3323.9353438251283;4871.102708711631;6285.1518606787195;3
4731;1.1813313;3715.2446372730597;5257.374029086683;6673.64312937052;3
4732;1.178502;1904.5368862807084;2820.2292322105673;3896.8188566921344;1
4733;1.1907587;1959.9987838172651;2745.8405880100895;3674.956256586694;1
4734;1.196802;1946.3285066537612;2728.711149741308;3631.5133665813173;1
4735;1.198147;1950.6042055140267;2774.3270062518413;3714.3512190917613;1
4736;1.1996428;2037.0954667236724;2904.1775766974256;3857.891158903773;1
4737;1.193644;2024.457085905662;2874.4206955050327;3804.309232828556;1
4738;1.179206;1981.5248562795136;2821.171308862449;3748.536918016001;1
4739;1.2022607;1987.9944750644731;2881.409469273374;3877.2284089381815;1
4740;1.2100327;1945.3510930016353;2858.2446323163826;3898.5302444482804;1
4741;1.3482418;3558.5944283841827;5123.793110365358;6543.122502520399;3
4742;1.323118;3198.9619122679333;4741.232209245476;6158.339921483787;3
4743;1.0476273;3727.5385363404775;5470.563818131257;6984.145405679464;3
4744;1.466782;2684.4209576839667;3991.2519721236595;5348.098686350609;2
4745;1.285729;2658.810670615368;3849.4928790980503;5116.4481969223225;2
4746;1.3820065;2585.7747279363016;3784.083016618714;5074.205593109572;2
4747;1.3817015;2626.0125528957074;3870.5782778320254;5185.905340313204;2
4748;1.334634;2028.1449693438587;3227.616565553756;4535.617651231996;2
4749;1.3972194;2709.544866522927;4036.520645864783;5403.860565316098;2
4750;1.3923341;2613.9570834941073;3854.117581615443;5168.279889952407;2
4751;1.4041101;3050.523055711917;3800.428261516941;4644.285201423978;7
4752;1.3860798;3061.6495274201893;3792.330067483217;4619.983814481197;7
4753;1.3663415;3051.3904015095054;3757.6576016553345;4556.785381579538;7
4754;1.4473753;3113.387854605452;3820.8982938723043;4602.648059045317;7
4755;1.4882239;3231.0440270742347;3894.807109424879;4616.4651383778955;7
4756;1.4279618;3221.707565825179;3857.2675410861616;4553.108455881329;7
4757;1.4703308;3148.7491112592297;3827.810539928523;4571.511410447627;7
4758;1.5438353;3149.885297555039;3851.5190280488127;4617.621349266542;7
4759;1.513097;3114.333475696634;3810.5456664443705;4574.489344550872;7
4760;1.1978267;3228.053729444178;4196.074589137255;5082.773929576288;7
4761;1.2074435;3237.7648980949234;4211.267702220071;5102.828746541878;7
4762;1.2379179;4159.259668823822;4863.342155689331;5522.749260442872;7
4763;1.2310668;4210.390671619861;4901.384917488904;5550.742799405555;7
4764;1.2298281;4263.798420616196;4948.105321998071;5589.834536925658;7
4765;1.1926273;3261.2591335109732;4229.71283917448;5118.936950505443;7
4766;1.1741242;3329.4832111504516;4285.686731095442;5165.696227031949;7
4767;1.1715268;3378.35631215141;4327.261530418714;5201.489870512495;7
4768;1.1960906;3480.3056061154043;4406.253662259662;5262.558137175654;7
4769;1.2176819;3603.216875098151;4501.789504470365;5334.415926330698;7
4770;1.2422872;3742.2619668848515;4601.98936069823;5398.428227418587;7
4771;1.2409756;3937.1030526288605;4708.801677901086;5431.928030388241;7
4772;1.2350712;4094.172640601688;4805.354092549349;5475.350590763967;7
4773;1.2340728;4382.775141873745;5069.386127004374;5708.316778453513;7
4774;1.2925572;2863.286095923807;4204.7137138287735;5484.449146755874;9
4775;1.2362297;2649.7450784166504;4082.704461741436;5409.920894323022;9
4776;1.2866637;2928.138499493263;4305.8135591554155;5588.107272375405;9
4777;1.2607992;2933.50530029954;4317.0094557288985;5602.62930350235;9
4778;1.3125728;2866.0776404602007;4206.8620271598365;5473.734109729173;9
4779;1.2921365;2736.752001526448;4126.569023731535;5432.560284586271;9
4780;1.3249204;2641.7945976560295;3653.9198935001327;4726.668790433453;2
4781;1.3006275;2877.233320543767;3967.1844305526424;5080.02064291642;2
4782;1.2692593;2553.762957845255;3622.270845450216;4743.512353514779;2
4783;1.3316191;2797.025488428562;3931.63055190774;5074.785317708644;2
4784;1.3061107;2722.7347335868444;3808.305143311339;4927.31900149131;2
4785;1.3755591;3197.229069309645;4367.809504480017;5507.898255952373;2
4786;1.2664031;2738.4906090830596;3851.9288165832263;4975.945668510112;2
4787;1.3423865;2743.4724652738114;3852.6971215589942;4988.100833739895;2
4788;1.343308;3454.1019729122486;4676.181169909843;5862.821394911275;6
4789;1.562036;3758.352664310502;5061.689595783879;6269.871884954958;6
4790;1.5450392;3596.813819407499;4890.5406518376085;6106.544961822475;6
4791;1.127182;1081.6494099363654;1500.7011124309172;1924.90976280057;8
4792;1.1371897;1082.1044362055447;1507.7516100052248;1935.6301260695664;8
4793;1.1352097;1060.4949855526424;1484.618257324904;1914.1906852528352;8
4794;1.1395491;1051.571329794736;1468.721283727783;1893.292314545246;8
4795;1.1258774;1083.9548518227255;1496.7303681423437;1914.1317551845286;8
4796;1.1265824;1100.0052543908316;1535.630830227677;1964.0540176995446;8
4797;1.1493963;1093.1450165813776;1528.8799791172019;1955.7047606042465;8
4798;1.1545871;1065.1653219688337;1481.114817488354;1903.1659119678418;8
4799;1.1341705;1043.4324636833742;1467.8127330912102;1900.1825250978527;8
4800;1.1322033;1046.1889962380617;1471.1617561437433;1902.4222379952676;8
4801;1.1330136;1041.4773813194652;1459.28873264857;1886.390053189878;8
4802;1.1328822;1030.6080936961582;1452.7817506491858;1884.052242267584;8
4803;1.2495741;1573.2751449811856;2380.3977473157697;3220.483867171926;6
4804;1.3016514;1747.958970951734;2623.550371868054;3489.5614318603016;6
4805;1.3133327;2017.477196750168;2806.3349263248733;3601.7918037518702;6
4806;1.2737875;2469.5080224758126;3264.592689912289;4033.5211810643373;6
4807;1.4889251;1910.0958931588889;2614.8397020957627;3342.8520826347863;6
4808;1.4318194;1873.5063395904174;2569.888632717871;3302.0025258390956;6
4809;1.1345642;1748.1619608792387;2422.4452732060886;3130.463239079805;6
4810;1.3126295;1794.4852647028001;2524.327275712685;3292.3817804935643;6
4811;1.3323934;1740.3239514289846;2470.5393897633567;3236.8563594027987;6
4812;1.2956113;1715.226976862838;2480.6472185181033;3281.2162235127007;6
4813;1.3124819;2087.952252934441;2952.085500748113;3803.8622097727766;6
4814;1.2880874;1761.0798120849543;2552.016532567462;3374.227879120898;6
4815;1.3860006;1851.486417024461;2683.969979098269;3512.424896404708;6
4816;1.3481708;1727.3395720784672;2476.973504099929;3268.651685761241;6
4817;1.3185564;1794.259727337628;2557.054067768112;3350.291745792968;6
4818;1.3117989;1702.3505588241517;2475.5548227525105;3283.665135404063;6
4819;1.3571949;2092.6680321428134;2888.7500187235337;3691.917455945209;6
4820;1.2811071;1861.826371238428;2595.3947657552394;3346.7186445590105;6
4821;1.4523174;2293.593304172341;3160.0755964714804;3995.79984645078;6
4822;1.2892216;1668.1764886055485;2353.436765569906;3090.9921457558653;6
4823;1.3391587;1705.2585510235017;2854.887992427634;4165.211003945331;2
4824;1.2263718;1664.5411746511;2881.8808831497117;4233.774699746866;2
4825;1.3543911;1895.8162616307582;3178.6790542629406;4543.8565266537935;2
4826;1.3168563;1663.8658566897147;2970.2847784786104;4345.566402279468;2
4827;1.2986754;1661.878624733057;2905.0037894776956;4255.346857539591;2
4828;1.1964455;1594.5414361112553;2736.2810895122143;4002.1260436498137;2
4829;1.1836665;1792.8806616988857;2947.592587817847;4218.526493749785;2
4830;1.1866003;3325.7843794568967;4027.927786010159;4739.3772214172905;4
4831;1.180553;3182.392057178542;3973.827334505453;4765.360997402204;4
4832;1.1555176;3011.3972549444165;3829.3877809893197;4662.731118889347;4
4833;1.1463691;2865.332863899423;3620.3960935198957;4420.130871754274;4
4834;1.2672969;2689.195207743001;4006.8603120237935;5292.359440182291;1
4835;1.160511;2368.5093889378377;3737.287024183395;5056.718883340033;1
4836;1.1586939;2404.7556772981607;3796.458946540356;5109.171849806178;1
4837;1.1421771;2514.38621858575;3959.4376316247844;5315.459639423372;1
4838;1.0637702;2165.18026523256;3461.131184706299;4754.965275916423;1
4839;1.4625182;3818.7113156858104;4911.995000232678;5970.656700378071;3
4840;1.3282744;4199.8979213333005;5157.83896715111;6088.156550648202;3
